user_id,is_gmail,subscription_id,has_facebook,followers_count,followees_count,users_btw_user_and_inviter,reg_hour,reg_weekday,device_is_limited_ad_tracking,push_allowed,battery_save_mode,steps_provider_is_set,watch_is_paired,inviter_invited_count,invited_count,is_ios,is_email_status_good,Actual,Predicted
3743360,0,2,1,2,1,471,17,6,0,1,0,1,0,1,0,0,0,0,0.9361029210554519
12640150,0,2,1,1,2,0,17,6,0,1,0,1,0,0,1,0,0,0,0.9360988167068336
30961612,0,2,1,0,0,0,10,7,0,1,0,1,0,0,0,0,0,0,0.9360975962774943
33048370,0,2,1,0,0,0,10,7,0,1,0,1,0,0,0,0,0,0,0.9360975962774943
33045480,0,2,1,0,0,0,10,7,0,1,0,1,0,0,0,0,0,0,0.9360975962774943
30683363,0,2,1,0,0,0,10,7,0,1,0,1,0,0,0,0,0,0,0.9360975962774943
32276731,0,2,1,0,0,0,10,7,0,1,0,1,0,0,0,0,0,0,0.9360975962774943
16135219,0,2,1,4,3,-14961,9,7,0,1,0,1,0,2,4,0,0,0,0.9360943697597279
18913800,0,2,1,0,1,-24145,21,5,0,1,0,1,0,6,0,0,0,0,0.9360717575940297
32657582,0,2,1,1,1,25691,19,6,0,1,0,1,0,1,0,0,0,0,0.936068829933903
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
9147941,0,2,1,2,1,13386,11,7,0,1,0,1,0,2,2,0,0,0,0.9360564034594194
33009664,0,2,1,0,0,0,23,5,0,1,0,1,0,0,0,0,0,0,0.9360530871634389
32477718,0,2,1,2,1,5267,10,7,0,1,0,1,0,1,0,0,0,0,0.9360349258053127
2282478,0,2,1,0,1,0,16,6,0,1,0,1,0,0,0,0,0,0,0.9360176596243531
9097248,0,2,1,0,2,0,16,6,0,1,0,1,0,0,0,0,0,0,0.9360072690030723
9097248,0,2,1,0,2,0,16,6,0,1,0,1,0,0,0,0,0,0,0.9360072690030723
9097248,0,2,1,0,2,0,16,6,0,1,0,1,0,0,0,0,0,0,0.9360072690030723
9097248,0,2,1,0,2,0,16,6,0,1,0,1,0,0,0,0,0,0,0.9360072690030723
11790622,0,2,1,0,0,0,9,7,0,1,0,1,0,0,0,0,0,0,0.9360030010505859
9026036,1,2,0,4,4,30739,11,5,0,1,0,1,0,20046,0,0,0,0,0.9359910050764921
9026036,1,2,0,4,4,30739,11,5,0,1,0,1,0,20046,0,0,0,0,0.9359910050764921
9026036,1,2,0,4,4,30739,11,5,0,1,0,1,0,20046,0,0,0,0,0.9359910050764921
9026036,1,2,0,4,4,30739,11,5,0,1,0,1,0,20046,0,0,0,0,0.9359910050764921
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
12200009,0,2,1,2,1,10565,10,7,0,1,0,1,0,1,0,0,0,0,0.9359874213631583
767450,0,2,1,4,0,4448,16,6,0,1,0,1,0,2,0,0,0,0,0.9359779528154182
767450,0,2,1,4,0,4448,16,6,0,1,0,1,0,2,0,0,0,0,0.9359779528154182
767450,0,2,1,4,0,4448,16,6,0,1,0,1,0,2,0,0,0,0,0.9359779528154182
767450,0,2,1,4,0,4448,16,6,0,1,0,1,0,2,0,0,0,0,0.9359779528154182
30632514,0,2,1,0,1,-13499,21,5,0,1,0,1,0,7,0,0,0,0,0.9359766313852299
9709985,0,2,1,0,0,0,22,5,0,1,0,1,0,0,0,0,0,0,0.9359584305569048
9709985,0,2,1,0,0,0,22,5,0,1,0,1,0,0,0,0,0,0,0.9359584305569048
9709985,0,2,1,0,0,0,22,5,0,1,0,1,0,0,0,0,0,0,0.9359584305569048
31169802,0,2,1,0,0,0,22,5,0,1,0,1,0,0,0,0,0,0,0.9359584305569048
33007961,0,2,1,0,0,0,22,5,0,1,0,1,0,0,0,0,0,0,0.9359584305569048
9709985,0,2,1,0,0,0,22,5,0,1,0,1,0,0,0,0,0,0,0.9359584305569048
32990596,0,2,1,0,1,14823,8,5,0,1,0,1,0,4647,0,0,0,0,0.935944308315233
32065332,0,2,1,0,0,0,15,6,0,1,0,1,0,0,0,0,0,0,0.9359333575410679
6922735,0,2,1,0,0,0,15,6,0,1,0,1,0,0,0,0,0,0,0.9359333575410679
32834488,0,2,1,0,0,0,15,6,0,1,0,1,0,0,0,0,0,0,0.9359333575410679
13502492,0,2,1,0,0,0,15,6,0,1,0,1,0,0,0,0,0,0,0.9359333575410679
33025615,0,2,1,0,0,0,15,6,0,1,0,1,0,0,0,0,0,0,0.9359333575410679
27685039,0,2,1,0,0,0,15,6,0,1,0,1,0,0,0,0,0,0,0.9359333575410679
13089420,0,2,1,2,2,0,22,5,0,1,0,1,0,0,0,0,0,0,0.9359322073722687
9358155,0,2,1,0,1,-30935,17,4,0,1,0,1,0,2602,0,0,0,0,0.9359289446165763
9358155,0,2,1,0,1,-30935,17,4,0,1,0,1,0,2602,0,0,0,0,0.9359289446165763
9358155,0,2,1,0,1,-30935,17,4,0,1,0,1,0,2602,0,0,0,0,0.9359289446165763
9358155,0,2,1,0,1,-30935,17,4,0,1,0,1,0,2602,0,0,0,0,0.9359289446165763
31863046,0,2,1,0,1,615,15,6,0,1,0,1,0,2,0,0,0,0,0.9359180592253478
32080932,0,2,1,0,0,0,8,7,0,1,0,1,0,0,0,0,0,0,0.935908275381052
33042608,0,2,1,0,0,0,8,7,0,1,0,1,0,0,0,0,0,0,0.935908275381052
18762692,0,2,1,0,0,0,8,7,0,1,0,1,0,0,0,0,0,0,0.935908275381052
18969179,0,2,1,1,0,0,8,7,0,1,0,1,0,0,0,0,0,0,0.9359055630533055
33025853,0,2,1,0,1,-16688,13,6,0,1,0,1,0,4,0,0,0,0,0.9358844802778439
29796449,0,2,1,3,3,-30192,12,6,0,1,0,1,0,1,0,0,0,0,0.935881063035621
32817827,0,2,1,0,0,0,21,5,0,1,0,1,0,0,0,0,0,0,0.9358636434364578
14703469,0,2,1,0,0,0,21,5,0,1,0,1,0,0,0,0,0,0,0.9358636434364578
32042401,0,2,1,0,0,0,21,5,0,1,0,1,0,0,0,0,0,0,0.9358636434364578
9413498,0,2,1,0,0,0,21,5,0,1,0,1,0,0,0,0,0,0,0.9358636434364578
30896087,0,2,1,0,0,0,21,5,0,1,0,1,0,0,0,0,0,0,0.9358636434364578
18936530,0,2,1,0,0,0,14,6,0,1,0,1,0,0,0,0,0,0,0.9358385358543339
9091383,0,2,1,0,0,0,14,6,0,1,0,1,0,0,0,0,0,0,0.9358385358543339
11742289,0,2,1,7,3,-31514,12,5,0,1,0,1,0,1863,0,0,0,0,0.9358271792163204
10203550,0,2,1,4,0,-20849,17,5,0,1,0,1,0,497,4,0,0,0,0.9358152221439575
10203550,0,2,1,4,0,-20849,17,5,0,1,0,1,0,497,4,0,0,0,0.9358152221439575
10203550,0,2,1,4,0,-20849,17,5,0,1,0,1,0,497,4,0,0,0,0.9358152221439575
10203550,0,2,1,4,0,-20849,17,5,0,1,0,1,0,497,4,0,0,0,0.9358152221439575
32275000,0,2,1,0,0,0,7,7,0,1,0,1,0,0,0,0,0,0,0.9358134191174169
13082890,0,2,1,3,5,0,21,5,0,1,0,1,0,0,0,0,0,0,0.9358034093474579
32849954,0,2,1,1,1,10401,8,7,0,1,0,1,0,4,0,0,0,0,0.9358029297181749
24138303,0,2,1,1,1,18169,22,5,0,1,0,1,0,7,0,0,0,0,0.9357842563717483
13455034,0,2,1,0,0,0,20,5,0,1,0,1,0,0,0,0,0,0,0.9357687256505789
20793018,0,2,1,0,0,0,20,5,0,1,0,1,0,0,0,0,0,0,0.9357687256505789
31846093,0,2,1,0,1,-11260,19,5,0,1,0,1,0,2,0,0,0,0,0.9357652619417053
8593974,0,2,1,0,1,28870,16,6,0,1,0,1,0,5,0,0,0,0,0.9357599038151149
8593974,0,2,1,0,1,28870,16,6,0,1,0,1,0,5,0,0,0,0,0.9357599038151149
8593974,0,2,1,0,1,28870,16,6,0,1,0,1,0,5,0,0,0,0,0.9357599038151149
8593974,0,2,1,0,1,28870,16,6,0,1,0,1,0,5,0,0,0,0,0.9357599038151149
33041815,0,2,1,0,1,-14805,5,7,0,1,0,1,0,2,0,0,0,0,0.9357468817208388
31188845,0,2,1,0,0,0,13,6,0,1,0,1,0,0,0,0,0,0,0.9357435834620529
6822499,0,2,1,3,1,1151,20,5,0,1,0,1,0,2,1,0,0,0,0.9357400715823122
6822499,0,2,1,3,1,1151,20,5,0,1,0,1,0,2,1,0,0,0,0.9357400715823122
6822499,0,2,1,3,1,1151,20,5,0,1,0,1,0,2,1,0,0,0,0.9357400715823122
6822499,0,2,1,3,1,1151,20,5,0,1,0,1,0,2,1,0,0,0,0.9357400715823122
25693321,0,2,1,0,1,2544,20,5,0,1,0,1,0,6,0,0,0,0,0.9357372840900521
3218966,1,3,1,1,3,-22930,15,3,0,0,0,1,0,54435,0,0,0,0,0.9357263690515913
9464106,0,2,1,0,1,30361,9,7,0,1,0,1,0,2,0,0,0,0,0.9357203914709261
3058164,0,2,1,3,2,10157,14,6,0,1,0,1,0,2,0,0,0,0,0.9357187789640784
3058164,0,2,1,3,2,10157,14,6,0,1,0,1,0,2,0,0,0,0,0.9357187789640784
3058164,0,2,1,3,2,10157,14,6,0,1,0,1,0,2,0,0,0,0,0.9357187789640784
3058164,0,2,1,3,2,10157,14,6,0,1,0,1,0,2,0,0,0,0,0.9357187789640784
32256156,0,2,1,0,1,12314,14,6,0,1,0,1,0,2,0,0,0,0,0.9357179502053588
31416435,0,2,1,3,3,23189,22,5,0,1,0,1,0,1,2,0,0,0,0.9357102107177093
32632641,0,2,1,1,1,-25116,17,5,0,1,0,1,0,1,0,0,0,0,0.9356969045553104
30894538,0,2,1,3,3,-17234,18,5,0,1,0,1,0,1,1,0,0,0,0.9356943326639714
4752660,0,2,1,0,1,19579,21,5,0,1,0,1,0,5,0,0,0,0,0.9356786184463367
4752660,0,2,1,0,1,19579,21,5,0,1,0,1,0,5,0,0,0,0,0.9356786184463367
4752660,0,2,1,0,1,19579,21,5,0,1,0,1,0,5,0,0,0,0,0.9356786184463367
4752660,0,2,1,0,1,19579,21,5,0,1,0,1,0,5,0,0,0,0,0.9356786184463367
31165658,0,2,1,0,0,0,19,5,0,1,0,1,0,0,0,0,0,0,0.9356736770476576
6810778,0,2,1,0,0,0,19,5,0,1,0,1,0,0,0,0,0,0,0.9356736770476576
23102041,0,2,1,0,0,0,19,5,0,1,0,1,0,0,0,0,0,0,0.9356736770476576
30361107,0,2,1,0,0,0,19,5,0,1,0,1,0,0,0,0,0,0,0.9356736770476576
32815260,0,2,1,0,0,0,19,5,0,1,0,1,0,0,0,0,0,0,0.9356736770476576
2258033,0,2,1,5,3,-2464,19,5,0,1,0,1,0,2,0,0,0,0,0.9356515712645974
2258033,0,2,1,5,3,-2464,19,5,0,1,0,1,0,2,0,0,0,0,0.9356515712645974
2258033,0,2,1,5,3,-2464,19,5,0,1,0,1,0,2,0,0,0,0,0.9356515712645974
2258033,0,2,1,5,3,-2464,19,5,0,1,0,1,0,2,0,0,0,0,0.9356515712645974
8646237,0,2,1,3,3,25670,8,7,0,1,0,1,0,7,3,0,0,0,0.9356390599801077
8646237,0,2,1,3,3,25670,8,7,0,1,0,1,0,7,3,0,0,0,0.9356390599801077
8646237,0,2,1,3,3,25670,8,7,0,1,0,1,0,7,3,0,0,0,0.9356390599801077
8646237,0,2,1,3,3,25670,8,7,0,1,0,1,0,7,3,0,0,0,0.9356390599801077
14941279,0,2,1,3,1,-5655,19,4,0,1,0,1,0,1819,0,0,0,0,0.9356374418964895
32758375,0,2,1,3,1,26196,16,3,0,1,0,1,0,5672,0,0,0,0,0.9356361981255561
1710827,0,2,1,1,1,21743,14,6,0,1,0,1,0,1,0,0,0,0,0.9356299542917772
1710827,0,2,1,1,1,21743,14,6,0,1,0,1,0,1,0,0,0,0,0.9356299542917772
1710827,0,2,1,1,1,21743,14,6,0,1,0,1,0,1,0,0,0,0,0.9356299542917772
1710827,0,2,1,1,1,21743,14,6,0,1,0,1,0,1,0,0,0,0,0.9356299542917772
7864995,0,2,1,3,1,521,12,6,0,1,0,1,0,3,1,0,0,0,0.9356257917338098
30654166,0,2,1,3,3,0,12,6,0,1,0,1,0,0,3,0,0,0,0.9356079663258051
32253782,0,2,1,0,1,-27847,9,6,0,1,0,1,0,2,0,0,0,0,0.9356042310268345
3480032,0,2,1,1,1,-19016,22,4,0,1,0,1,0,366,1,0,0,0,0.9355912880997556
10813659,0,2,1,1,1,8692,19,5,0,1,0,1,0,5,1,0,0,0,0.9355833685812399
10813659,0,2,1,1,1,8692,19,5,0,1,0,1,0,5,1,0,0,0,0.9355833685812399
10813659,0,2,1,1,1,8692,19,5,0,1,0,1,0,5,1,0,0,0,0.9355833685812399
10813659,0,2,1,1,1,8692,19,5,0,1,0,1,0,5,1,0,0,0,0.9355833685812399
8530439,0,2,1,0,0,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355784974759928
8530439,0,2,1,0,0,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355784974759928
8530439,0,2,1,0,0,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355784974759928
11509850,0,2,1,0,0,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355784974759928
8530439,0,2,1,0,0,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355784974759928
27002763,0,2,1,0,0,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355784974759928
1192051,0,2,1,0,1,-13553,10,6,0,1,0,1,0,1,0,0,0,0,0.9355701915610691
3281076,0,2,1,1,1,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355653147098775
3281076,0,2,1,1,1,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355653147098775
3281076,0,2,1,1,1,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355653147098775
3281076,0,2,1,1,1,0,18,5,0,1,0,1,0,0,0,0,0,0,0.9355653147098775
21750638,0,2,1,1,1,0,18,5,0,1,0,1,0,0,1,0,0,0,0.9355649751381926
19623097,0,2,1,0,0,0,11,6,0,1,0,1,0,0,0,0,0,0,0.9355532859542195
32059464,0,2,1,0,0,0,11,6,0,1,0,1,0,0,0,0,0,0,0.9355532859542195
30086537,0,2,1,0,1,8679,18,5,0,1,0,1,0,193,0,0,0,0,0.9355505051309062
32038485,0,2,1,3,2,0,18,5,0,1,0,1,0,0,3,0,0,0,0.9355483841159339
25112807,0,2,1,0,1,-32052,8,6,0,1,0,1,0,1,0,0,0,0,0.9355466099139305
32471679,0,2,1,0,0,0,4,7,0,1,0,1,0,0,0,0,0,0,0.935528065245772
7944006,0,2,1,0,0,0,4,7,0,1,0,1,0,0,0,0,0,0,0.935528065245772
7944006,0,2,1,0,0,0,4,7,0,1,0,1,0,0,0,0,0,0,0.935528065245772
7944006,0,2,1,0,0,0,4,7,0,1,0,1,0,0,0,0,0,0,0.935528065245772
7944006,0,2,1,0,0,0,4,7,0,1,0,1,0,0,0,0,0,0,0.935528065245772
9972400,0,2,1,1,1,-5731,17,5,0,1,0,1,0,3,1,0,0,0,0.9355223638394726
26137392,0,2,1,1,2,12075,12,6,0,1,0,1,0,2,1,0,0,0,0.9355162081839833
14055738,0,2,1,1,1,5639,11,6,0,1,0,1,0,17,0,0,0,0,0.9354945314058024
32411660,0,2,1,1,1,-20791,22,4,0,1,0,1,0,3,0,0,0,0,0.9354932758939557
29200295,0,2,1,3,3,-4776,17,5,0,1,0,1,0,3,2,0,0,0,0.9354870067251123
32233465,0,2,1,0,0,0,17,5,0,1,0,1,0,0,0,0,0,0,0.9354831867837917
30494577,0,2,1,0,0,0,17,5,0,1,0,1,0,0,0,0,0,0,0.9354831867837917
18317668,0,2,1,0,0,0,17,5,0,1,0,1,0,0,0,0,0,0,0.9354831867837917
19572806,0,2,1,1,0,0,17,5,0,1,0,1,0,0,0,0,0,0,0.9354804577066812
25695573,0,2,1,0,1,31261,20,5,0,1,0,1,0,1,0,0,0,0,0.9354767053589862
8518084,0,2,1,1,1,0,17,5,0,1,0,1,0,0,0,0,0,0,0.9354699858591995
15844052,0,2,1,0,1,11058,18,5,0,1,0,1,0,2,0,0,0,0,0.9354688085246633
22156107,1,2,1,6,0,-23793,18,4,0,0,0,0,0,112267,0,1,0,0,0.9354643710598626
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
21804040,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
33017665,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
6879648,0,2,1,0,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354579405351258
9053801,0,2,1,4,1,11020,18,5,0,1,0,1,0,3,3,0,0,0,0.9354575279504664
9053801,0,2,1,4,1,11020,18,5,0,1,0,1,0,3,3,0,0,0,0.9354575279504664
9053801,0,2,1,4,1,11020,18,5,0,1,0,1,0,3,3,0,0,0,0.9354575279504664
9053801,0,2,1,4,1,11020,18,5,0,1,0,1,0,3,3,0,0,0,0.9354575279504664
27336566,0,2,1,1,0,0,10,6,0,1,0,1,0,0,0,0,0,0,0.9354552104637753
3944680,0,2,1,0,1,-8167,16,5,0,1,0,1,0,3,0,0,0,0,0.9354520707932923
16691437,0,2,1,1,1,1609,10,6,0,1,0,1,0,1,0,0,0,0,0.9354305028913271
15471103,0,2,1,2,3,20196,9,3,0,1,0,1,0,7017,0,0,0,0,0.9354288635374669
25437210,0,2,1,2,1,2002,10,6,0,1,0,1,0,1,0,0,0,0,0.9354242179081205
678054,0,2,1,0,0,0,23,4,0,1,0,1,0,0,0,0,0,0,0.9354130166297996
10179139,0,2,1,0,0,0,23,4,0,1,0,1,0,0,0,0,0,0,0.9354130166297996
10179139,0,2,1,0,0,0,23,4,0,1,0,1,0,0,0,0,0,0,0.9354130166297996
10179139,0,2,1,0,0,0,23,4,0,1,0,1,0,0,0,0,0,0,0.9354130166297996
10179139,0,2,1,0,0,0,23,4,0,1,0,1,0,0,0,0,0,0,0.9354130166297996
32610578,0,2,1,0,0,0,23,4,0,1,0,1,0,0,0,0,0,0,0.9354130166297996
30329511,0,2,1,0,0,0,23,4,0,1,0,1,0,0,0,0,0,0,0.9354130166297996
31513724,0,2,1,0,1,23128,16,1,0,1,0,1,0,8916,0,0,0,0,0.9354104614733272
9407288,0,2,1,2,1,18389,18,5,0,1,0,1,0,11,0,0,0,0,0.9353999018463066
9407288,0,2,1,2,1,18389,18,5,0,1,0,1,0,11,0,0,0,0,0.9353999018463066
9407288,0,2,1,2,1,18389,18,5,0,1,0,1,0,11,0,0,0,0,0.9353999018463066
9407288,0,2,1,2,1,18389,18,5,0,1,0,1,0,11,0,0,0,0,0.9353999018463066
32844664,0,2,1,1,1,-18355,1,7,0,1,0,1,0,3,0,0,0,0,0.9353954860648166
30625124,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
9698884,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
30356851,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
6768762,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
9698884,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
6768762,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
6768762,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
9698884,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
6768762,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
9698884,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
29749974,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
31647207,0,2,1,0,0,0,16,5,0,1,0,1,0,0,0,0,0,0,0.9353877448191715
7700066,1,3,1,3,3,-15867,7,5,0,1,0,1,0,85227,1,0,0,0,0.9353838357645679
7700066,1,3,1,3,3,-15867,7,5,0,1,0,1,0,85227,1,0,0,0,0.9353838357645679
7700066,1,3,1,3,3,-15867,7,5,0,1,0,1,0,85227,1,0,0,0,0.9353838357645679
7700066,1,3,1,3,3,-15867,7,5,0,1,0,1,0,85227,1,0,0,0,0.9353838357645679
32235107,0,2,1,0,1,20728,18,5,0,1,0,1,0,2,0,0,0,0,0.9353813632450634
3682103,0,2,1,0,1,-18500,21,4,0,1,0,1,0,2,0,0,0,0,0.9353795365240203
27023884,0,2,1,0,0,0,9,6,0,1,0,1,0,0,0,0,0,0,0.9353624638034016
1329088,1,2,0,0,1,-18565,18,3,0,1,0,1,0,18425,0,0,0,0,0.935352219755746
7863918,0,2,1,1,3,29231,12,6,0,1,0,1,0,3,1,0,0,0,0.9353509238854157
7863918,0,2,1,1,3,29231,12,6,0,1,0,1,0,3,1,0,0,0,0.9353509238854157
7863918,0,2,1,1,3,29231,12,6,0,1,0,1,0,3,1,0,0,0,0.9353509238854157
7863918,0,2,1,1,3,29231,12,6,0,1,0,1,0,3,1,0,0,0,0.9353509238854157
29055212,0,2,1,2,3,-16658,21,4,0,1,0,1,0,1,2,0,0,0,0.9353354188579188
1681982,0,2,1,2,1,4982,16,5,0,1,0,1,0,1,0,0,0,0,0.935327007210323
32980884,0,2,1,0,0,0,22,4,0,1,0,1,0,0,0,0,0,0,0.9353174780374759
2889923,0,2,1,1,1,8503,20,1,0,1,0,1,0,7000,1,0,0,0,0.9353166593716563
2889923,0,2,1,1,1,8503,20,1,0,1,0,1,0,7000,1,0,0,0,0.9353166593716563
2889923,0,2,1,1,1,8503,20,1,0,1,0,1,0,7000,1,0,0,0,0.9353166593716563
2889923,0,2,1,1,1,8503,20,1,0,1,0,1,0,7000,1,0,0,0,0.9353166593716563
4673987,0,2,1,1,1,0,22,4,0,1,0,1,0,0,1,0,0,0,0.9353039046993364
4673987,0,2,1,1,1,0,22,4,0,1,0,1,0,0,1,0,0,0,0.9353039046993364
4673987,0,2,1,1,1,0,22,4,0,1,0,1,0,0,1,0,0,0,0.9353039046993364
4673987,0,2,1,1,1,0,22,4,0,1,0,1,0,0,1,0,0,0,0.9353039046993364
31836362,0,2,1,0,0,0,15,5,0,1,0,1,0,0,0,0,0,0,0.9352921714301591
12831325,0,2,1,0,0,0,15,5,0,1,0,1,0,0,0,0,0,0,0.9352921714301591
32628803,0,2,1,0,0,0,15,5,0,1,0,1,0,0,0,0,0,0,0.9352921714301591
31623777,0,2,1,0,1,2645,22,4,0,1,0,1,0,2,0,0,0,0,0.9352836506501577
9703780,0,2,1,1,1,32653,18,5,0,1,0,1,0,1,0,0,0,0,0.9352703205708007
25379003,0,2,1,1,1,14303,23,4,0,1,0,1,0,1,1,0,0,0,0.9352702685453078
32254676,0,2,1,1,1,30196,11,6,0,1,0,1,0,1,1,0,0,0,0.9352669283849506
10214733,0,2,1,0,0,0,8,6,0,1,0,1,0,0,0,0,0,0,0.9352668556070495
10214733,0,2,1,0,0,0,8,6,0,1,0,1,0,0,0,0,0,0,0.9352668556070495
10214733,0,2,1,0,0,0,8,6,0,1,0,1,0,0,0,0,0,0,0.9352668556070495
10214733,0,2,1,0,0,0,8,6,0,1,0,1,0,0,0,0,0,0,0.9352668556070495
25675225,0,2,1,1,1,-28837,12,5,0,1,0,1,0,1,0,0,0,0,0.9352535945169166
32979198,0,2,1,0,1,-13817,20,4,0,1,0,1,0,3,0,0,0,0,0.9352418210646939
33036369,0,2,1,0,0,0,1,7,0,1,0,1,0,0,0,0,0,0,0.9352415305653271
30367884,0,2,1,1,1,3481,8,6,0,1,0,1,0,5,0,0,0,0,0.9352236327186044
32609186,0,2,1,0,0,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352218079089493
32792447,0,2,1,0,0,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352218079089493
32609499,0,2,1,0,0,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352218079089493
30593148,0,2,1,0,0,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352218079089493
2227775,0,2,1,1,1,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352085572071682
2227775,0,2,1,1,1,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352085572071682
2227775,0,2,1,1,1,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352085572071682
2227775,0,2,1,1,1,0,21,4,0,1,0,1,0,0,0,0,0,0,0.9352085572071682
27622989,0,2,1,3,1,7346,15,5,0,1,0,1,0,2,2,0,0,0,0.9352068037949156
852805,0,2,1,2,1,-2362,14,5,0,1,0,1,0,4,0,0,0,0,0.9352031680224592
32808896,0,2,1,0,0,0,14,5,0,1,0,1,0,0,0,0,0,0,0.9351964664646907
10787429,0,2,1,2,3,-22173,19,4,0,1,0,1,0,2,0,0,0,0,0.9351950516846255
10787429,0,2,1,2,3,-22173,19,4,0,1,0,1,0,2,0,0,0,0,0.9351950516846255
10787429,0,2,1,2,3,-22173,19,4,0,1,0,1,0,2,0,0,0,0,0.9351950516846255
10787429,0,2,1,2,3,-22173,19,4,0,1,0,1,0,2,0,0,0,0,0.9351950516846255
18524037,0,2,1,1,1,462,14,5,0,1,0,1,0,3,0,0,0,0,0.9351799686144977
30906706,0,2,1,0,1,-12495,6,6,0,1,0,1,0,1,0,0,0,0,0.9351785139301824
9395473,0,2,1,4,2,0,14,5,0,1,0,1,0,0,0,0,0,0,0.9351644699634621
9395473,0,2,1,4,2,0,14,5,0,1,0,1,0,0,0,0,0,0,0.9351644699634621
9395473,0,2,1,4,2,0,14,5,0,1,0,1,0,0,0,0,0,0,0.9351644699634621
9395473,0,2,1,4,2,0,14,5,0,1,0,1,0,0,0,0,0,0,0.9351644699634621
7853582,0,2,1,0,1,0,7,6,0,1,0,1,0,0,0,0,0,0,0.935160597218713
